epoca,train_loss,train_acc,val_loss,val_acc,tiempo_s,experimento
1,0.9891573237437828,0.5092621021389827,0.9897295786784246,0.5390912812116251,63.15235090255737,exp_bigru_pool_dim128_drop0.5
2,0.8128728356236726,0.6418994985160168,0.8660848446381397,0.6254604993860008,63.11147212982178,exp_bigru_pool_dim128_drop0.5
3,0.7073892647144842,0.6999283594309692,0.7866227382268661,0.6614817846909538,63.8888418674469,exp_bigru_pool_dim128_drop0.5
4,0.625747925315807,0.7421962951591444,0.7416157630773691,0.6901350798198935,67.76403307914734,exp_bigru_pool_dim128_drop0.5
5,0.5532640692065743,0.7783236106846791,0.7312066234075106,0.697912402783463,63.54155874252319,exp_bigru_pool_dim128_drop0.5
